source,target,combined_score
BCL2L11,ARRB1,607
BCL2L11,ARRB1,607
CXCL12,ARRB1,929
CXCL12,ARRB1,929
CXCR4,ARRB1,986
CXCR4,ARRB1,986
CREB1,ARRB1,721
CREB1,ARRB1,721
UBA52,ARRB1,600
UBA52,ARRB1,600
MAPK9,ARRB1,510
MAPK9,ARRB1,510
ARRB2,ARRB1,968
ARRB2,ARRB1,968
ESR1,ARRB1,920
ESR1,ARRB1,920
HRAS,ARRB1,917
HRAS,ARRB1,917
GNA11,FGFR2,519
GNA11,FGFR2,519
FGF4,FGFR2,997
FGF4,FGFR2,997
MAPK1,FGFR2,923
MAPK1,FGFR2,923
PIK3R2,FGFR2,720
PIK3R2,FGFR2,720
HGF,FGFR2,777
HGF,FGFR2,777
CCND1,FGFR2,545
CCND1,FGFR2,545
FGF23,FGFR2,993
FGF23,FGFR2,993
PLCG1,FGFR2,998
PLCG1,FGFR2,998
EREG,FGFR2,665
EREG,FGFR2,665
BMP4,FGFR2,627
BMP4,FGFR2,627
SOX9,FGFR2,565
SOX9,FGFR2,565
KRAS,FGFR2,979
KRAS,FGFR2,979
MDM2,FGFR2,745
MDM2,FGFR2,745
CDH1,FGFR2,504
CDH1,FGFR2,504
PIK3R3,FGFR2,727
PIK3R3,FGFR2,727
GAB1,FGFR2,921
GAB1,FGFR2,921
MAPK3,FGFR2,928
MAPK3,FGFR2,928
PIK3CA,FGFR2,969
PIK3CA,FGFR2,969
CBL,FGFR2,951
CBL,FGFR2,951
FGF2,FGFR2,999
FGF2,FGFR2,999
STAT3,FGFR2,966
STAT3,FGFR2,966
FGF10,FGFR2,999
FGF10,FGFR2,999
EGF,FGFR2,822
EGF,FGFR2,822
ERBB3,FGFR2,600
ERBB3,FGFR2,600
FGF7,FGFR2,999
FGF7,FGFR2,999
CDH2,FGFR2,531
CDH2,FGFR2,531
TP53,FGFR2,635
TP53,FGFR2,635
ERBB2,FGFR2,547
ERBB2,FGFR2,547
RPS27A,FGFR2,649
RPS27A,FGFR2,649
ATM,FGFR2,530
ATM,FGFR2,530
FBXW7,FGFR2,611
FBXW7,FGFR2,611
KIT,FGFR2,502
KIT,FGFR2,502
FGFR4,FGFR2,905
FGFR4,FGFR2,905
STAT5B,FGFR2,879
STAT5B,FGFR2,879
WNT1,FGFR2,515
WNT1,FGFR2,515
FGF19,FGFR2,970
FGF19,FGFR2,970
TGFA,FGFR2,697
TGFA,FGFR2,697
SHH,FGFR2,632
SHH,FGFR2,632
CRK,FGFR2,715
CRK,FGFR2,715
IGF1,FGFR2,789
IGF1,FGFR2,789
UBB,FGFR2,660
UBB,FGFR2,660
IRS1,FGFR2,660
IRS1,FGFR2,660
FOS,FGFR2,927
FOS,FGFR2,927
FGF8,FGFR2,978
FGF8,FGFR2,978
FGF13,FGFR2,987
FGF13,FGFR2,987
SOX2,FGFR2,551
SOX2,FGFR2,551
PGR,FGFR2,689
PGR,FGFR2,689
CSF1,FGFR2,688
CSF1,FGFR2,688
PDGFB,FGFR2,782
PDGFB,FGFR2,782
FGF3,FGFR2,953
FGF3,FGFR2,953
FGFR3,FGFR2,971
FGFR3,FGFR2,971
PTPN11,FGFR2,967
PTPN11,FGFR2,967
STAT5A,FGFR2,703
STAT5A,FGFR2,703
SMAD4,FGFR2,597
SMAD4,FGFR2,597
ERBB4,FGFR2,519
ERBB4,FGFR2,519
JAK1,FGFR2,833
JAK1,FGFR2,833
CTNNB1,FGFR2,681
CTNNB1,FGFR2,681
CRKL,FGFR2,810
CRKL,FGFR2,810
PDGFA,FGFR2,779
PDGFA,FGFR2,779
RET,FGFR2,502
RET,FGFR2,502
STAT1,FGFR2,925
STAT1,FGFR2,925
GAB2,FGFR2,557
GAB2,FGFR2,557
CCN2,FGFR2,782
CCN2,FGFR2,782
NGF,FGFR2,682
NGF,FGFR2,682
NRAS,FGFR2,959
NRAS,FGFR2,959
JUN,FGFR2,936
JUN,FGFR2,936
EPS15,FGFR2,602
EPS15,FGFR2,602
PTEN,FGFR2,676
PTEN,FGFR2,676
SRC,FGFR2,947
SRC,FGFR2,947
IRS2,FGFR2,567
IRS2,FGFR2,567
PIK3CD,FGFR2,644
PIK3CD,FGFR2,644
SDC1,FGFR2,918
SDC1,FGFR2,918
JAK2,FGFR2,848
JAK2,FGFR2,848
ALK,FGFR2,541
ALK,FGFR2,541
GRB2,FGFR2,999
GRB2,FGFR2,999
AREG,FGFR2,697
AREG,FGFR2,697
INS,FGFR2,875
INS,FGFR2,875
UBA52,FGFR2,608
UBA52,FGFR2,608
IGF2,FGFR2,730
IGF2,FGFR2,730
FGFR1,FGFR2,747
FGFR1,FGFR2,747
CD44,FGFR2,539
CD44,FGFR2,539
SHC1,FGFR2,970
SHC1,FGFR2,970
ESR1,FGFR2,568
ESR1,FGFR2,568
HRAS,FGFR2,980
HRAS,FGFR2,980
CD4,PTPRC,995
CD4,PTPRC,995
TNFRSF1A,PTPRC,528
TNFRSF1A,PTPRC,528
NGFR,PTPRC,611
NGFR,PTPRC,611
MAPK1,PTPRC,535
MAPK1,PTPRC,535
CSK,PTPRC,827
CSK,PTPRC,827
TGFB1,PTPRC,583
TGFB1,PTPRC,583
HGF,PTPRC,613
HGF,PTPRC,613
CSF3,PTPRC,684
CSF3,PTPRC,684
CCL2,PTPRC,724
CCL2,PTPRC,724
IL2,PTPRC,804
IL2,PTPRC,804
IFNG,PTPRC,777
IFNG,PTPRC,777
GAPDH,PTPRC,716
GAPDH,PTPRC,716
NANOG,PTPRC,634
NANOG,PTPRC,634
MAPK14,PTPRC,576
MAPK14,PTPRC,576
HBEGF,PTPRC,529
HBEGF,PTPRC,529
IL4,PTPRC,782
IL4,PTPRC,782
IL5,PTPRC,672
IL5,PTPRC,672
PLEK,PTPRC,798
PLEK,PTPRC,798
PLCG1,PTPRC,504
PLCG1,PTPRC,504
BMP4,PTPRC,506
BMP4,PTPRC,506
SOX9,PTPRC,554
SOX9,PTPRC,554
RAC2,PTPRC,660
RAC2,PTPRC,660
EPO,PTPRC,530
EPO,PTPRC,530
KRAS,PTPRC,512
KRAS,PTPRC,512
PDGFRA,PTPRC,600
PDGFRA,PTPRC,600
POU5F1,PTPRC,651
POU5F1,PTPRC,651
TLR2,PTPRC,732
TLR2,PTPRC,732
CDH1,PTPRC,600
CDH1,PTPRC,600
PDGFRB,PTPRC,676
PDGFRB,PTPRC,676
MAPK3,PTPRC,645
MAPK3,PTPRC,645
IL1A,PTPRC,572
IL1A,PTPRC,572
IL1B,PTPRC,759
IL1B,PTPRC,759
EPCAM,PTPRC,835
EPCAM,PTPRC,835
IL7,PTPRC,727
IL7,PTPRC,727
KDR,PTPRC,750
KDR,PTPRC,750
FGF2,PTPRC,748
FGF2,PTPRC,748
STAT3,PTPRC,774
STAT3,PTPRC,774
ICAM1,PTPRC,720
ICAM1,PTPRC,720
ZAP70,PTPRC,769
ZAP70,PTPRC,769
EGF,PTPRC,619
EGF,PTPRC,619
FGF7,PTPRC,505
FGF7,PTPRC,505
CDH2,PTPRC,535
CDH2,PTPRC,535
TP53,PTPRC,609
TP53,PTPRC,609
ERBB2,PTPRC,616
ERBB2,PTPRC,616
EGFR,PTPRC,688
EGFR,PTPRC,688
IFNA1,PTPRC,619
IFNA1,PTPRC,619
FLT1,PTPRC,531
FLT1,PTPRC,531
PPARG,PTPRC,550
PPARG,PTPRC,550
KIT,PTPRC,883
KIT,PTPRC,883
STAT5B,PTPRC,637
STAT5B,PTPRC,637
HPGDS,PTPRC,637
HPGDS,PTPRC,637
ALB,PTPRC,820
ALB,PTPRC,820
ANXA5,PTPRC,798
ANXA5,PTPRC,798
IL15,PTPRC,698
IL15,PTPRC,698
IL3,PTPRC,703
IL3,PTPRC,703
CSF2,PTPRC,748
CSF2,PTPRC,748
STAT6,PTPRC,523
STAT6,PTPRC,523
BCL2L1,PTPRC,512
BCL2L1,PTPRC,512
IGF1,PTPRC,603
IGF1,PTPRC,603
IL13,PTPRC,683
IL13,PTPRC,683
CXCL8,PTPRC,645
CXCL8,PTPRC,645
CD34,PTPRC,919
CD34,PTPRC,919
CASP3,PTPRC,644
CASP3,PTPRC,644
MET,PTPRC,520
MET,PTPRC,520
FGF13,PTPRC,511
FGF13,PTPRC,511
SOX2,PTPRC,600
SOX2,PTPRC,600
CD28,PTPRC,861
CD28,PTPRC,861
CSF1,PTPRC,664
CSF1,PTPRC,664
LCK,PTPRC,999
LCK,PTPRC,999
STAT5A,PTPRC,666
STAT5A,PTPRC,666
JAK1,PTPRC,595
JAK1,PTPRC,595
CDH5,PTPRC,749
CDH5,PTPRC,749
CTNNB1,PTPRC,776
CTNNB1,PTPRC,776
FYN,PTPRC,985
FYN,PTPRC,985
FN1,PTPRC,718
FN1,PTPRC,718
FAS,PTPRC,693
FAS,PTPRC,693
PIK3CG,PTPRC,539
PIK3CG,PTPRC,539
TFRC,PTPRC,804
TFRC,PTPRC,804
STAT1,PTPRC,582
STAT1,PTPRC,582
CD247,PTPRC,986
CD247,PTPRC,986
PTGS2,PTPRC,501
PTGS2,PTPRC,501
NES,PTPRC,629
NES,PTPRC,629
MKI67,PTPRC,681
MKI67,PTPRC,681
PTEN,PTPRC,512
PTEN,PTPRC,512
MMP9,PTPRC,594
MMP9,PTPRC,594
ABL1,PTPRC,588
ABL1,PTPRC,588
SRC,PTPRC,718
SRC,PTPRC,718
TLR4,PTPRC,761
TLR4,PTPRC,761
FGR,PTPRC,510
FGR,PTPRC,510
SYK,PTPRC,679
SYK,PTPRC,679
FOXP3,PTPRC,867
FOXP3,PTPRC,867
GATA3,PTPRC,638
GATA3,PTPRC,638
IFNB1,PTPRC,565
IFNB1,PTPRC,565
SDC1,PTPRC,805
SDC1,PTPRC,805
CD274,PTPRC,743
CD274,PTPRC,743
JAK2,PTPRC,641
JAK2,PTPRC,641
ALK,PTPRC,500
ALK,PTPRC,500
GRB2,PTPRC,556
GRB2,PTPRC,556
SPP1,PTPRC,596
SPP1,PTPRC,596
CXCL12,PTPRC,969
CXCL12,PTPRC,969
ITGB1,PTPRC,905
ITGB1,PTPRC,905
INS,PTPRC,745
INS,PTPRC,745
ITGB2,PTPRC,894
ITGB2,PTPRC,894
IL6,PTPRC,809
IL6,PTPRC,809
CD8A,PTPRC,947
CD8A,PTPRC,947
CXCR4,PTPRC,996
CXCR4,PTPRC,996
JAK3,PTPRC,615
JAK3,PTPRC,615
CD44,PTPRC,926
CD44,PTPRC,926
TNF,PTPRC,861
TNF,PTPRC,861
HRAS,PTPRC,534
HRAS,PTPRC,534
CD4,IL10,948
CD4,IL10,948
TNFRSF1A,IL10,965
TNFRSF1A,IL10,965
NFKBIA,IL10,707
NFKBIA,IL10,707
TIMP1,IL10,964
TIMP1,IL10,964
MMP2,IL10,958
MMP2,IL10,958
TGFB1,IL10,977
TGFB1,IL10,977
EPOR,IL10,680
EPOR,IL10,680
HGF,IL10,965
HGF,IL10,965
SERPINE1,IL10,600
SERPINE1,IL10,600
CSF3,IL10,984
CSF3,IL10,984
CCL2,IL10,989
CCL2,IL10,989
IL2,IL10,918
IL2,IL10,918
IFNG,IL10,951
IFNG,IL10,951
GAPDH,IL10,764
GAPDH,IL10,764
MAPK14,IL10,581
MAPK14,IL10,581
IL4,IL10,937
IL4,IL10,937
IL5,IL10,915
IL5,IL10,915
NR3C1,IL10,595
NR3C1,IL10,595
LIF,IL10,954
LIF,IL10,954
EPO,IL10,576
EPO,IL10,576
PDGFRA,IL10,670
PDGFRA,IL10,670
TLR2,IL10,893
TLR2,IL10,893
CDH1,IL10,502
CDH1,IL10,502
PDGFRB,IL10,708
PDGFRB,IL10,708
SMAD2,IL10,529
SMAD2,IL10,529
MAPK3,IL10,614
MAPK3,IL10,614
IL1A,IL10,987
IL1A,IL10,987
IL1B,IL10,995
IL1B,IL10,995
IL7,IL10,835
IL7,IL10,835
FGF2,IL10,966
FGF2,IL10,966
STAT3,IL10,984
STAT3,IL10,984
ICAM1,IL10,976
ICAM1,IL10,976
EGF,IL10,676
EGF,IL10,676
FGF7,IL10,523
FGF7,IL10,523
TP53,IL10,580
TP53,IL10,580
EGFR,IL10,800
EGFR,IL10,800
IFNA1,IL10,830
IFNA1,IL10,830
TJP1,IL10,545
TJP1,IL10,545
PPARG,IL10,688
PPARG,IL10,688
KIT,IL10,533
KIT,IL10,533
STAT5B,IL10,678
STAT5B,IL10,678
ALB,IL10,808
ALB,IL10,808
ANXA5,IL10,637
ANXA5,IL10,637
IL15,IL10,859
IL15,IL10,859
IL3,IL10,758
IL3,IL10,758
CSF2,IL10,988
CSF2,IL10,988
MMP3,IL10,959
MMP3,IL10,959
STAT6,IL10,759
STAT6,IL10,759
BCL2L1,IL10,568
BCL2L1,IL10,568
IGF1,IL10,680
IGF1,IL10,680
HSPA4,IL10,571
HSPA4,IL10,571
IL13,IL10,917
IL13,IL10,917
FOS,IL10,564
FOS,IL10,564
CXCL8,IL10,994
CXCL8,IL10,994
CD34,IL10,634
CD34,IL10,634
CASP3,IL10,700
CASP3,IL10,700
LEP,IL10,694
LEP,IL10,694
FGF13,IL10,521
FGF13,IL10,521
CD28,IL10,847
CD28,IL10,847
CSF1,IL10,977
CSF1,IL10,977
SOCS1,IL10,670
SOCS1,IL10,670
SOCS3,IL10,738
SOCS3,IL10,738
SMAD3,IL10,504
SMAD3,IL10,504
STAT5A,IL10,680
STAT5A,IL10,680
JAK1,IL10,983
JAK1,IL10,983
CTNNB1,IL10,528
CTNNB1,IL10,528
FN1,IL10,700
FN1,IL10,700
FAS,IL10,606
FAS,IL10,606
CASP8,IL10,540
CASP8,IL10,540
TFRC,IL10,504
TFRC,IL10,504
STAT1,IL10,800
STAT1,IL10,800
MTOR,IL10,550
MTOR,IL10,550
CD247,IL10,522
CD247,IL10,522
PTGS2,IL10,757
PTGS2,IL10,757
IL6R,IL10,843
IL6R,IL10,843
NGF,IL10,631
NGF,IL10,631
CHUK,IL10,518
CHUK,IL10,518
JUN,IL10,670
JUN,IL10,670
MMP9,IL10,974
MMP9,IL10,974
SRC,IL10,531
SRC,IL10,531
TLR4,IL10,898
TLR4,IL10,898
SYK,IL10,590
SYK,IL10,590
FOXP3,IL10,916
FOXP3,IL10,916
GATA3,IL10,740
GATA3,IL10,740
EDN1,IL10,522
EDN1,IL10,522
IFNB1,IL10,806
IFNB1,IL10,806
SDC1,IL10,556
SDC1,IL10,556
IL6ST,IL10,745
IL6ST,IL10,745
CD274,IL10,829
CD274,IL10,829
JAK2,IL10,706
JAK2,IL10,706
SPP1,IL10,562
SPP1,IL10,562
CXCL12,IL10,691
CXCL12,IL10,691
INS,IL10,731
INS,IL10,731
RELA,IL10,552
RELA,IL10,552
IL6,IL10,972
IL6,IL10,972
CD8A,IL10,915
CD8A,IL10,915
CXCR4,IL10,666
CXCR4,IL10,666
CREB1,IL10,954
CREB1,IL10,954
JAK3,IL10,555
JAK3,IL10,555
CD44,IL10,706
CD44,IL10,706
TNF,IL10,996
TNF,IL10,996
PTPRC,IL10,800
PTPRC,IL10,800
FGF4,BDNF,547
FGF4,BDNF,547
NGFR,BDNF,999
NGFR,BDNF,999
HGF,BDNF,601
HGF,BDNF,601
CCL2,BDNF,564
CCL2,BDNF,564
GAPDH,BDNF,702
GAPDH,BDNF,702
IL4,BDNF,551
IL4,BDNF,551
NR3C1,BDNF,688
NR3C1,BDNF,688
PLCG1,BDNF,944
PLCG1,BDNF,944
LIF,BDNF,611
LIF,BDNF,611
EPO,BDNF,632
EPO,BDNF,632
KRAS,BDNF,935
KRAS,BDNF,935
PDGFRA,BDNF,691
PDGFRA,BDNF,691
PDGFRB,BDNF,701
PDGFRB,BDNF,701
FLT4,BDNF,663
FLT4,BDNF,663
GAB1,BDNF,910
GAB1,BDNF,910
MAPK3,BDNF,678
MAPK3,BDNF,678
IL1B,BDNF,734
IL1B,BDNF,734
KDR,BDNF,770
KDR,BDNF,770
PIK3CA,BDNF,911
PIK3CA,BDNF,911
FGF2,BDNF,867
FGF2,BDNF,867
STAT3,BDNF,951
STAT3,BDNF,951
EGF,BDNF,739
EGF,BDNF,739
ERBB3,BDNF,697
ERBB3,BDNF,697
FGF7,BDNF,538
FGF7,BDNF,538
CDH2,BDNF,939
CDH2,BDNF,939
TP53,BDNF,948
TP53,BDNF,948
ERBB2,BDNF,783
ERBB2,BDNF,783
RASA1,BDNF,909
RASA1,BDNF,909
EGFR,BDNF,796
EGFR,BDNF,796
NTRK2,BDNF,999
NTRK2,BDNF,999
FLT1,BDNF,712
FLT1,BDNF,712
APP,BDNF,736
APP,BDNF,736
PPARG,BDNF,502
PPARG,BDNF,502
KIT,BDNF,703
KIT,BDNF,703
FGFR4,BDNF,630
FGFR4,BDNF,630
FGF19,BDNF,571
FGF19,BDNF,571
ALB,BDNF,730
ALB,BDNF,730
SHH,BDNF,720
SHH,BDNF,720
MMP3,BDNF,932
MMP3,BDNF,932
CRK,BDNF,912
CRK,BDNF,912
IGF1,BDNF,904
IGF1,BDNF,904
INSR,BDNF,678
INSR,BDNF,678
CTNNA1,BDNF,905
CTNNA1,BDNF,905
FOS,BDNF,795
FOS,BDNF,795
CXCL8,BDNF,518
CXCL8,BDNF,518
CYCS,BDNF,507
CYCS,BDNF,507
CASP3,BDNF,715
CASP3,BDNF,715
LEP,BDNF,701
LEP,BDNF,701
MET,BDNF,700
MET,BDNF,700
FGF8,BDNF,653
FGF8,BDNF,653
FGF13,BDNF,742
FGF13,BDNF,742
SOX2,BDNF,582
SOX2,BDNF,582
FGF3,BDNF,572
FGF3,BDNF,572
SNCA,BDNF,681
SNCA,BDNF,681
FGFR3,BDNF,660
FGFR3,BDNF,660
MAPT,BDNF,615
MAPT,BDNF,615
PTPN11,BDNF,926
PTPN11,BDNF,926
ERBB4,BDNF,762
ERBB4,BDNF,762
CTNNB1,BDNF,966
CTNNB1,BDNF,966
CRKL,BDNF,909
CRKL,BDNF,909
FYN,BDNF,797
FYN,BDNF,797
FN1,BDNF,606
FN1,BDNF,606
RAC1,BDNF,926
RAC1,BDNF,926
EPHA2,BDNF,666
EPHA2,BDNF,666
MTOR,BDNF,702
MTOR,BDNF,702
PTGS2,BDNF,558
PTGS2,BDNF,558
NES,BDNF,741
NES,BDNF,741
NGF,BDNF,920
NGF,BDNF,920
NRAS,BDNF,910
NRAS,BDNF,910
JUN,BDNF,610
JUN,BDNF,610
PTEN,BDNF,505
PTEN,BDNF,505
MMP9,BDNF,563
MMP9,BDNF,563
HDAC1,BDNF,945
HDAC1,BDNF,945
SRC,BDNF,534
SRC,BDNF,534
TLR4,BDNF,548
TLR4,BDNF,548
GRB2,BDNF,939
GRB2,BDNF,939
MAPK8,BDNF,933
MAPK8,BDNF,933
CXCL12,BDNF,558
CXCL12,BDNF,558
INS,BDNF,720
INS,BDNF,720
CTNND1,BDNF,906
CTNND1,BDNF,906
DLG4,BDNF,875
DLG4,BDNF,875
CDC42,BDNF,943
CDC42,BDNF,943
IL6,BDNF,794
IL6,BDNF,794
CXCR4,BDNF,518
CXCR4,BDNF,518
CREB1,BDNF,890
CREB1,BDNF,890
IGF2,BDNF,522
IGF2,BDNF,522
FGFR1,BDNF,746
FGFR1,BDNF,746
MAPK9,BDNF,917
MAPK9,BDNF,917
TNF,BDNF,747
TNF,BDNF,747
RHOA,BDNF,562
RHOA,BDNF,562
SHC1,BDNF,950
SHC1,BDNF,950
ESR1,BDNF,678
ESR1,BDNF,678
HRAS,BDNF,941
HRAS,BDNF,941
FGFR2,BDNF,682
FGFR2,BDNF,682
IL10,BDNF,675
IL10,BDNF,675
HGF,NCK1,910
HGF,NCK1,910
MAPK14,NCK1,917
MAPK14,NCK1,917
RAC2,NCK1,513
RAC2,NCK1,513
PDGFRA,NCK1,691
PDGFRA,NCK1,691
PDGFRB,NCK1,991
PDGFRB,NCK1,991
FLT4,NCK1,557
FLT4,NCK1,557
GAB1,NCK1,934
GAB1,NCK1,934
KDR,NCK1,999
KDR,NCK1,999
CBL,NCK1,992
CBL,NCK1,992
ZAP70,NCK1,743
ZAP70,NCK1,743
ERBB3,NCK1,531
ERBB3,NCK1,531
PXN,NCK1,989
PXN,NCK1,989
RASA1,NCK1,980
RASA1,NCK1,980
EGFR,NCK1,994
EGFR,NCK1,994
PAK1,NCK1,999
PAK1,NCK1,999
FLT1,NCK1,972
FLT1,NCK1,972
HPGDS,NCK1,710
HPGDS,NCK1,710
ARF6,NCK1,928
ARF6,NCK1,928
CRK,NCK1,933
CRK,NCK1,933
IRS1,NCK1,819
IRS1,NCK1,819
CYCS,NCK1,729
CYCS,NCK1,729
PRKACA,NCK1,900
PRKACA,NCK1,900
MET,NCK1,931
MET,NCK1,931
PPP2R1A,NCK1,737
PPP2R1A,NCK1,737
SOCS1,NCK1,511
SOCS1,NCK1,511
PDGFB,NCK1,913
PDGFB,NCK1,913
LCK,NCK1,939
LCK,NCK1,939
PTK2,NCK1,990
PTK2,NCK1,990
ERBB4,NCK1,826
ERBB4,NCK1,826
PDGFA,NCK1,633
PDGFA,NCK1,633
FYN,NCK1,958
FYN,NCK1,958
FN1,NCK1,533
FN1,NCK1,533
RET,NCK1,932
RET,NCK1,932
RAC1,NCK1,961
RAC1,NCK1,961
EPHA2,NCK1,929
EPHA2,NCK1,929
CD247,NCK1,656
CD247,NCK1,656
PTPN1,NCK1,905
PTPN1,NCK1,905
ABL1,NCK1,859
ABL1,NCK1,859
SRC,NCK1,947
SRC,NCK1,947
SYK,NCK1,819
SYK,NCK1,819
CTTN,NCK1,982
CTTN,NCK1,982
DNM2,NCK1,517
DNM2,NCK1,517
GRB2,NCK1,592
GRB2,NCK1,592
MAPK8,NCK1,919
MAPK8,NCK1,919
CDC42,NCK1,998
CDC42,NCK1,998
BCAR1,NCK1,993
BCAR1,NCK1,993
RHOA,NCK1,535
RHOA,NCK1,535
HRAS,NCK1,937
HRAS,NCK1,937
MAPK1,PPP2CA,935
MAPK1,PPP2CA,935
GAPDH,PPP2CA,595
GAPDH,PPP2CA,595
RAF1,PPP2CA,964
RAF1,PPP2CA,964
KRAS,PPP2CA,937
KRAS,PPP2CA,937
CCNB1,PPP2CA,788
CCNB1,PPP2CA,788
MDM2,PPP2CA,924
MDM2,PPP2CA,924
AXIN1,PPP2CA,992
AXIN1,PPP2CA,992
MAPK3,PPP2CA,951
MAPK3,PPP2CA,951
AKT3,PPP2CA,944
AKT3,PPP2CA,944
CBL,PPP2CA,659
CBL,PPP2CA,659
EGF,PPP2CA,925
EGF,PPP2CA,925
RB1,PPP2CA,916
RB1,PPP2CA,916
PXN,PPP2CA,620
PXN,PPP2CA,620
TP53,PPP2CA,871
TP53,PPP2CA,871
RPS27A,PPP2CA,641
RPS27A,PPP2CA,641
CCNA2,PPP2CA,737
CCNA2,PPP2CA,737
EGFR,PPP2CA,923
EGFR,PPP2CA,923
WNT3A,PPP2CA,910
WNT3A,PPP2CA,910
WNT1,PPP2CA,906
WNT1,PPP2CA,906
LRRK2,PPP2CA,506
LRRK2,PPP2CA,506
MAP2K1,PPP2CA,976
MAP2K1,PPP2CA,976
INSR,PPP2CA,911
INSR,PPP2CA,911
UBB,PPP2CA,638
UBB,PPP2CA,638
CXCL8,PPP2CA,905
CXCL8,PPP2CA,905
CYCS,PPP2CA,921
CYCS,PPP2CA,921
PPP2R1A,PPP2CA,999
PPP2R1A,PPP2CA,999
HSP90AA1,PPP2CA,561
HSP90AA1,PPP2CA,561
LCK,PPP2CA,921
LCK,PPP2CA,921
CAV1,PPP2CA,537
CAV1,PPP2CA,537
MAPT,PPP2CA,984
MAPT,PPP2CA,984
PTPN11,PPP2CA,918
PTPN11,PPP2CA,918
CTNNB1,PPP2CA,819
CTNNB1,PPP2CA,819
FYN,PPP2CA,919
FYN,PPP2CA,919
TGFBR2,PPP2CA,829
TGFBR2,PPP2CA,829
MTOR,PPP2CA,946
MTOR,PPP2CA,946
NRAS,PPP2CA,931
NRAS,PPP2CA,931
CHUK,PPP2CA,523
CHUK,PPP2CA,523
YWHAB,PPP2CA,945
YWHAB,PPP2CA,945
SRC,PPP2CA,939
SRC,PPP2CA,939
PRKCZ,PPP2CA,743
PRKCZ,PPP2CA,743
AKT2,PPP2CA,947
AKT2,PPP2CA,947
GRB2,PPP2CA,667
GRB2,PPP2CA,667
CDK1,PPP2CA,822
CDK1,PPP2CA,822
YWHAZ,PPP2CA,938
YWHAZ,PPP2CA,938
INS,PPP2CA,921
INS,PPP2CA,921
RELA,PPP2CA,823
RELA,PPP2CA,823
UBA52,PPP2CA,629
UBA52,PPP2CA,629
SHC1,PPP2CA,500
SHC1,PPP2CA,500
ARRB2,PPP2CA,920
ARRB2,PPP2CA,920
ESR1,PPP2CA,618
ESR1,PPP2CA,618
HRAS,PPP2CA,935
HRAS,PPP2CA,935
PRKCA,PPP2CA,715
PRKCA,PPP2CA,715
ARRB1,PPP2CA,917
ARRB1,PPP2CA,917
NCK1,PPP2CA,757
NCK1,PPP2CA,757
CD4,CDKN2A,607
CD4,CDKN2A,607
GNA11,CDKN2A,583
GNA11,CDKN2A,583
MAPK1,CDKN2A,629
MAPK1,CDKN2A,629
NFKBIA,CDKN2A,507
NFKBIA,CDKN2A,507
HGF,CDKN2A,511
HGF,CDKN2A,511
CCND1,CDKN2A,997
CCND1,CDKN2A,997
CDKN1B,CDKN2A,905
CDKN1B,CDKN2A,905
GAPDH,CDKN2A,683
GAPDH,CDKN2A,683
MAPK14,CDKN2A,891
MAPK14,CDKN2A,891
RAF1,CDKN2A,546
RAF1,CDKN2A,546
KRAS,CDKN2A,965
KRAS,CDKN2A,965
CCNB1,CDKN2A,631
CCNB1,CDKN2A,631
PDGFRA,CDKN2A,689
PDGFRA,CDKN2A,689
CDK4,CDKN2A,999
CDK4,CDKN2A,999
MDM2,CDKN2A,999
MDM2,CDKN2A,999
CDH1,CDKN2A,709
CDH1,CDKN2A,709
PDGFRB,CDKN2A,521
PDGFRB,CDKN2A,521
MAPK3,CDKN2A,678
MAPK3,CDKN2A,678
EP300,CDKN2A,609
EP300,CDKN2A,609
KDR,CDKN2A,511
KDR,CDKN2A,511
PIK3CA,CDKN2A,977
PIK3CA,CDKN2A,977
STAT3,CDKN2A,575
STAT3,CDKN2A,575
EGF,CDKN2A,600
EGF,CDKN2A,600
ERBB3,CDKN2A,645
ERBB3,CDKN2A,645
RB1,CDKN2A,975
RB1,CDKN2A,975
PXN,CDKN2A,705
PXN,CDKN2A,705
TP53,CDKN2A,999
TP53,CDKN2A,999
ERBB2,CDKN2A,726
ERBB2,CDKN2A,726
RPS27A,CDKN2A,951
RPS27A,CDKN2A,951
CCNA2,CDKN2A,751
CCNA2,CDKN2A,751
EGFR,CDKN2A,805
EGFR,CDKN2A,805
ATM,CDKN2A,750
ATM,CDKN2A,750
FBXW7,CDKN2A,641
FBXW7,CDKN2A,641
GNAQ,CDKN2A,632
GNAQ,CDKN2A,632
PPARG,CDKN2A,518
PPARG,CDKN2A,518
KIT,CDKN2A,665
KIT,CDKN2A,665
ALB,CDKN2A,549
ALB,CDKN2A,549
ANXA5,CDKN2A,543
ANXA5,CDKN2A,543
CSF2,CDKN2A,507
CSF2,CDKN2A,507
NPM1,CDKN2A,998
NPM1,CDKN2A,998
ARF6,CDKN2A,695
ARF6,CDKN2A,695
MAP2K1,CDKN2A,569
MAP2K1,CDKN2A,569
BCL2L1,CDKN2A,976
BCL2L1,CDKN2A,976
IGF1,CDKN2A,505
IGF1,CDKN2A,505
HSPA4,CDKN2A,564
HSPA4,CDKN2A,564
UBB,CDKN2A,914
UBB,CDKN2A,914
FOS,CDKN2A,525
FOS,CDKN2A,525
CXCL8,CDKN2A,505
CXCL8,CDKN2A,505
TERT,CDKN2A,779
TERT,CDKN2A,779
CD34,CDKN2A,517
CD34,CDKN2A,517
